sst,time
6.9693475,2016.918864097363
6.0691776,2017.002028397566
5.417767,2017.0851926977687
5.2352333,2017.1683569979716
5.2962213,2017.2515212981743
5.4097652,2017.3346855983773
5.547453,2017.4178498985802
5.8489113,2017.501014198783
6.72809,2017.5841784989857
7.6823854,2017.6673427991886
8.063894,2017.7505070993916
7.7854586,2017.8336713995943
7.357517,2017.916835699797
6.598882,2018.0
